id,nombre,x,y,distrito,wdDistrito,poblacion,distrito_imagen
https://example.org/partidos/campo/2067,IB TRIVEMA NAVAL F7 1:,44428000.0,448060500.0,Hortaleza,http://www.wikidata.org/entity/Q1928529,198391,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%2C%20Canillas%203.JPG
https://example.org/partidos/campo/1203,IB GUADALAJARA. C F MUNC SB:F7:2,44765967.0,447482066.0,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,161219,http://commons.wikimedia.org/wiki/Special:FilePath/%28San%20Blas-Canillejas%29%20Aerial-SouthEast%20Madrid%20%28cropped%29.jpg
https://example.org/partidos/campo/69,Cз ARTURO SORIA:PAB:BC:1,44474331.0,447820250.0,Hortaleza,http://www.wikidata.org/entity/Q1928529,198391,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%2C%20Canillas%203.JPG
https://example.org/partidos/campo/69,Cз ARTURO SORIA:PAB:BC:1,44474331.0,447820250.0,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,220345,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Madrid%20-%20Ciudad%20Lineal%2001.jpg
https://example.org/partidos/campo/508,IB IBM:EXT:FS:1,44371444.0,447743532.0,Hortaleza,http://www.wikidata.org/entity/Q1928529,198391,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%2C%20Canillas%203.JPG
https://example.org/partidos/campo/508,IB IBM:EXT:FS:1,44371444.0,447743532.0,Chamartín,http://www.wikidata.org/entity/Q1766348,144796,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Madrid%20-%20Chamart%C3%ADn%2002.jpg
https://example.org/partidos/campo/1760,CDM ORCASITAS:PB BC1,43962933.0,446989680.0,Carabanchel,http://www.wikidata.org/entity/Q1001991,262339,http://commons.wikimedia.org/wiki/Special:FilePath/%28Carabanchel%29%20Palacio%20Real%20de%20Madrid%20Julio%202016%20%28cropped%29.jpg
https://example.org/partidos/campo/1444,CDM PALOMERAS:F7:ATL:2,44631871.0,447062421.0,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,117501,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20fondo%20la%20Villa%20de%20Vallecas.jpg
https://example.org/partidos/campo/1625,CDM VALDEB:PAB:BC:1,44725446.0,447301400.0,Vicálvaro,http://www.wikidata.org/entity/Q589403,83804,http://commons.wikimedia.org/wiki/Special:FilePath/Casco%20Hist%C3%B3rico%20de%20Vic%C3%A1lvaro%2C%20Madrid%2C%20Spain%20-%20panoramio.jpg
https://example.org/partidos/campo/1456,LEOPOLDO ALAS - HOCKEY,44468339.0,447570345.0,,http://www.wikidata.org/entity/,,
https://example.org/partidos/campo/366,CDM ARGANZUELA:PB: VB: 1,44143872.0,447196898.0,Salamanca,http://www.wikidata.org/entity/Q1773521,145702,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%20-%2040888267763%20%28cropped%29.jpg
https://example.org/partidos/campo/366,CDM ARGANZUELA:PB: VB: 1,44143872.0,447196898.0,Arganzuela,http://www.wikidata.org/entity/Q2000929,153304,http://commons.wikimedia.org/wiki/Special:FilePath/%28Vista%20parcial%20de%20Arganzuela%20y%20del%20Calcer%C3%B3n%29%20Aprobado%20el%20nuevo%20%C3%A1mbito%20Mahou-Calder%C3%B3n%20%2801%29%20%28cropped%29.jpg
https://example.org/partidos/campo/1144,IB GUADALAJARA. C F MUNC SB:F7:1,44765967.0,447482066.0,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,161219,http://commons.wikimedia.org/wiki/Special:FilePath/%28San%20Blas-Canillejas%29%20Aerial-SouthEast%20Madrid%20%28cropped%29.jpg
https://example.org/partidos/campo/357,CDM ARGANZUELA:EXT: FS: 1,44143872.0,447196898.0,Arganzuela,http://www.wikidata.org/entity/Q2000929,153304,http://commons.wikimedia.org/wiki/Special:FilePath/%28Vista%20parcial%20de%20Arganzuela%20y%20del%20Calcer%C3%B3n%29%20Aprobado%20el%20nuevo%20%C3%A1mbito%20Mahou-Calder%C3%B3n%20%2801%29%20%28cropped%29.jpg
