partido,campoId,local,visitante,resultado,fecha,deporte,wdDeporte,deporte_descripcion,deporte_imagen
https://example.org/partidos/partido/JDM%20GRUPO_futsal_774_3_2,https://example.org/partidos/campo/305,LOS AQUEOS,EL NEW TEAM,1-0,2015-02-08,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_350_8_5,https://example.org/partidos/campo/1535,LOS AQUEOS,SUANZES,1-5,2014-12-14,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_350_4_6,https://example.org/partidos/campo/305,LOS AQUEOS,LOS GUERRERO DE LA ESQUINA,1-5,2014-11-02,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_350_1_2,https://example.org/partidos/campo/1535,LOS AQUEOS,RESO PALACE,2-8,2014-10-12,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_82_14_2,https://example.org/partidos/campo/409,C. FERNANDO EL CATOLICO B,ESCUELA NEWTON,14-47,2015-03-21,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_82_12_1,https://example.org/partidos/campo/409,C. FERNANDO EL CATOLICO B,SANTA MARIA DE YERMO,29-30,2015-02-28,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_82_2_4,https://example.org/partidos/campo/409,C. FERNANDO EL CATOLICO B,EFBM FERNANDO MARTIN A,2-52,2014-11-22,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_82_10_3,https://example.org/partidos/campo/409,C. FERNANDO EL CATOLICO B,PRINCIPE BLANCO,39-18,2015-02-14,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_82_8_1,https://example.org/partidos/campo/409,C. FERNANDO EL CATOLICO B,PATROCIONIO DE SAN JOSE,2-0,2015-01-24,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_82_6_2,https://example.org/partidos/campo/409,C. FERNANDO EL CATOLICO B,C. FERNANDO EL CATOLICO A,22-35,2015-01-10,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_82_4_3,https://example.org/partidos/campo/409,C. FERNANDO EL CATOLICO B,LA VEGA,2-52,2014-12-13,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_futsal_561_3_3,https://example.org/partidos/campo/1364,RAYO PEGASO-ADAE,"MARQUES DE SUANCES ""C""",2-3,2014-11-27,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_561_6_3,https://example.org/partidos/campo/1364,RAYO PEGASO-ADAE,JUAN DE VALDES,0-3,2015-01-09,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_561_7_2,https://example.org/partidos/campo/1364,RAYO PEGASO-ADAE,SAN VICENTE,2-2,2015-01-16,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_561_5_1,https://example.org/partidos/campo/1364,RAYO PEGASO-ADAE,COLEGIO SANTA CRUZ,6-1,2014-12-02,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_561_13_3,https://example.org/partidos/campo/1364,RAYO PEGASO-ADAE,"MARQUES DE SUANCES ""C""",1-4,2015-02-27,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_561_15_1,https://example.org/partidos/campo/1364,RAYO PEGASO-ADAE,COLEGIO SANTA CRUZ,2-1,2015-03-12,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_561_9_2,https://example.org/partidos/campo/1364,RAYO PEGASO-ADAE,CFS EUROSIRIS,0-6,2015-01-30,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20DISTRITO_futsal_66_2_3,https://example.org/partidos/campo/1750,FANTASMUCOS F.C.,REAL ARMADA,3-2,2015-03-22,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_963_1_1,https://example.org/partidos/campo/451,FANTASMUCOS F.C.,LA COLONIA HUERTAеA,6-2,2015-02-28,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_232_4_1,https://example.org/partidos/campo/451,FANTASMUCOS F.C.,MOU TEAM 5.0,4-2,2014-11-01,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_232_14_4,https://example.org/partidos/campo/451,FANTASMUCOS F.C.,LA COLONIA HUERTAеA,6-1,2015-02-14,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_232_10_1,https://example.org/partidos/campo/451,FANTASMUCOS F.C.,LA MERCED F.S.,6-2,2015-01-10,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_232_6_3,https://example.org/partidos/campo/451,FANTASMUCOS F.C.,KAMPITO ALL-STARS,5-2,2014-11-22,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20DISTRITO_futsal_66_3_2,https://example.org/partidos/campo/1750,FANTASMUCOS F.C.,BAR ESKASY,1-4,2015-04-11,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_963_2_2,https://example.org/partidos/campo/451,FANTASMUCOS F.C.,KAMPITO ALL-STARS,1-1,2015-03-07,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_232_1_2,https://example.org/partidos/campo/452,FANTASMUCOS F.C.,VOSTROYANOS,2-2,2014-10-11,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_232_9_4,https://example.org/partidos/campo/452,FANTASMUCOS F.C.,LOS PESAOS,6-0,2014-12-20,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_232_12_3,https://example.org/partidos/campo/451,FANTASMUCOS F.C.,SALESIANOS,14-1,2015-01-24,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_246_9_5,https://example.org/partidos/campo/768,COCA JUNIORS,VECHIA SIGNORA,0-2,2014-12-21,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_912_1_2,https://example.org/partidos/campo/768,COCA JUNIORS,LA MANNSCHAFT,6-5,2015-02-22,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_246_13_3,https://example.org/partidos/campo/768,COCA JUNIORS,NOTTINGHAM CITY,2-1,2015-02-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_246_15_2,https://example.org/partidos/campo/768,COCA JUNIORS,BUIZA PELUQUEROS,3-3,2015-02-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_246_3_8,https://example.org/partidos/campo/768,COCA JUNIORS,FUT7 EL MURO,4-1,2014-10-26,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_246_11_4,https://example.org/partidos/campo/768,COCA JUNIORS,RIVER VALLECAS,1-3,2015-01-18,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_912_4_2,https://example.org/partidos/campo/768,COCA JUNIORS,VECHIA SIGNORA,5-3,2015-03-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_246_5_7,https://example.org/partidos/campo/768,COCA JUNIORS,LOS BACANALES,5-0,2014-11-16,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_246_7_6,https://example.org/partidos/campo/768,COCA JUNIORS,LUJISA MARLINS,7-0,2014-11-30,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_499_12_5,https://example.org/partidos/campo/367,CARABANCHEL CITY,PSG DISTRITO 11 A,4-2,2015-03-07,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_499_3_2,https://example.org/partidos/campo/368,CARABANCHEL CITY,CARABANCHELSEA,3-1,2014-11-29,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_499_14_4,https://example.org/partidos/campo/367,CARABANCHEL CITY,MILAN CHUPAO,1-3,2015-03-21,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_499_10_6,https://example.org/partidos/campo/367,CARABANCHEL CITY,MANCHESTER,0-3,2015-02-21,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_499_8_7,https://example.org/partidos/campo/367,CARABANCHEL CITY,VEDRUNA,0-2,2015-02-07,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_499_1_3,https://example.org/partidos/campo/368,CARABANCHEL CITY,PSG DISTRITO 11 B,2-2,2014-11-15,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_499_6_8,https://example.org/partidos/campo/368,CARABANCHEL CITY,MADRIZ 044,3-3,2015-01-17,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_basketball_341_14_4,https://example.org/partidos/campo/1254,TRAIL BRAZZERS,ULISES,27-37,2015-02-15,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_341_2_2,https://example.org/partidos/campo/544,TRAIL BRAZZERS,GOLDEN WARROS,25-49,2014-10-19,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_341_3_3,https://example.org/partidos/campo/1253,TRAIL BRAZZERS,PRAHA,32-53,2014-10-26,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_341_8_3,https://example.org/partidos/campo/1253,TRAIL BRAZZERS,TORTUGAS NIGGAS,30-52,2014-12-14,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_341_10_2,https://example.org/partidos/campo/544,TRAIL BRAZZERS,SYNTEX,52-38,2015-01-11,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_341_13_5,https://example.org/partidos/campo/1255,TRAIL BRAZZERS,NIеOS MUTANTES,0-2,2015-02-08,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_341_16_4,https://example.org/partidos/campo/1254,TRAIL BRAZZERS,FAUNACA,33-45,2015-03-01,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_156_12_2,https://example.org/partidos/campo/2003,THE PELICULA,ESEPEPE,6-2,2015-01-24,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_156_17_4,https://example.org/partidos/campo/2003,THE PELICULA,LAFUCO,4-1,2015-03-07,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_156_9_5,https://example.org/partidos/campo/41,THE PELICULA,FC CERVECHUSKEN,5-1,2014-12-20,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_156_5_1,https://example.org/partidos/campo/1637,THE PELICULA,REAL PUENTES,0-0,2014-11-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_156_4_3,https://example.org/partidos/campo/41,THE PELICULA,SOPRANO,3-1,2014-11-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_156_2_1,https://example.org/partidos/campo/2003,THE PELICULA,60 PAVOS,3-2,2014-10-18,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_156_7_4,https://example.org/partidos/campo/2003,THE PELICULA,F. M. D. S.,10-2,2014-11-29,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_156_10_5,https://example.org/partidos/campo/1638,THE PELICULA,JUERGA BONITA,1-1,2015-01-10,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
